CODMES;CLIENTE;CLIENTE;NUMBANCOS;EDAD;BCOTCMAX;GENERO
201912;10539;DEPENDIENTE;1;31;IBK;M
201912;10540;DEPENDIENTE;3;64;IBK;M
201912;10541;PROFESIONAL INDEPENDIENTE;4;26;FINANC_UNO;F
201912;10542;DEPENDIENTE;1;50;IBK;M
201912;10543;DEPENDIENTE;1;30;FINANCIERO;F
201912;10544;INFORMAL;2;24;IBK;F
201912;10545;INFORMAL;2;61;SCOTIA;F
201912;10546;INFORMAL;2;41;CENCOSUD;F
201912;10547;MICROEMPRESARIO FORMAL - INDEPENDIENTE;3;36;RIPLEY;M
201912;10548;PROFESIONAL INDEPENDIENTE;1;61;RIPLEY;M
201912;10549;DEPENDIENTE;2;30;IBK;M
201912;10550;DEPENDIENTE;3;59;BCP;M
201912;10551;INFORMAL;2;53;IBK;F
201912;10552;INFORMAL;1;63;IBK;M
201912;10553;PROFESIONAL INDEPENDIENTE;1;36;IBK;F
201912;10554;INFORMAL;4;52;BCP;M
201912;10555;INFORMAL;1;28;IBK;F
201912;10556;INFORMAL;2;26;SCOTIA;F
201912;10557;PROFESIONAL INDEPENDIENTE;2;56;SCOTIA;M
201912;10558;PROFESIONAL INDEPENDIENTE;2;28;FALABELLA;M
201912;10559;INFORMAL;3;22;FINANC_UNO;M
201912;10560;INFORMAL;1;55;IBK;M
201912;10561;DEPENDIENTE;1;32;FINANC_UNO;M
201912;10562;DEPENDIENTE;2;57;IBK;M
201912;10563;DEPENDIENTE;1;31;IBK;M
201912;10564;PROFESIONAL INDEPENDIENTE;3;63;CREDISCOTIA;F
201912;10565;DEPENDIENTE;2;48;BCP;M
201912;10566;PROFESIONAL INDEPENDIENTE;1;39;IBK;M
201912;10567;INFORMAL;2;56;IBK;F
201912;10568;INFORMAL;4;65;FALABELLA;F
201912;10569;DEPENDIENTE;1;30;IBK;M
201912;10570;DEPENDIENTE;3;29;SCOTIA;M
201912;10571;DEPENDIENTE;1;26;IBK;M
201912;10572;INFORMAL;2;26;SCOTIA;M
201912;10573;INFORMAL;2;55;IBK;M
201912;10574;INFORMAL;2;69;IBK;F
201912;10575;DEPENDIENTE;3;48;IBK;F
201912;10576;DEPENDIENTE;1;54;IBK;F
201912;10577;INFORMAL;2;25;IBK;M
201912;10578;INFORMAL;1;24;BCP;M
201912;10579;DEPENDIENTE;1;38;BCP;M
201912;10580;INFORMAL;1;32;IBK;F
201912;10581;INFORMAL;1;31;IBK;F
201912;10582;DEPENDIENTE;2;24;CREDISCOTIA;F
201912;10583;INFORMAL;1;37;IBK;F
201912;10584;PROFESIONAL INDEPENDIENTE;1;24;IBK;M
201912;10585;PROFESIONAL INDEPENDIENTE;3;39;FINANC_UNO;F
201912;10586;INFORMAL;2;31;IBK;M
201912;10587;INFORMAL;1;58;IBK;M
201912;10588;DEPENDIENTE;4;36;FALABELLA;M
201912;10589;INFORMAL;5;40;IBK;F
201912;10590;DEPENDIENTE;4;38;FINANC_UNO;M
201912;10591;PROFESIONAL INDEPENDIENTE;2;31;CREDISCOTIA;M
201912;10592;DEPENDIENTE;1;39;IBK;M
201912;10593;INFORMAL;1;23;IBK;M
201912;10594;INFORMAL;4;49;SCOTIA;M
201912;10595;INFORMAL;2;42;RIPLEY;F
201912;10596;DEPENDIENTE;1;36;IBK;F
201912;10597;PROFESIONAL INDEPENDIENTE;2;47;IBK;F
201912;10598;PROFESIONAL INDEPENDIENTE;1;29;BCP;M
201912;10599;PROFESIONAL INDEPENDIENTE;3;25;BCP;F
201912;10600;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;34;RIPLEY;M
201912;10601;INFORMAL;2;46;CREDISCOTIA;M
201912;10602;INFORMAL;1;61;IBK;F
201912;10603;INFORMAL;1;25;IBK;M
201912;10604;INFORMAL;2;49;FINANC_UNO;F
201912;10605;INFORMAL;1;44;IBK;F
201912;10606;INFORMAL;3;56;FALABELLA;F
201912;10607;MICROEMPRESARIO FORMAL - INDEPENDIENTE;2;63;SCOTIA;M
201912;10608;INFORMAL;2;55;FINANC_UNO;F
201912;10609;DEPENDIENTE;3;27;IBK;M
201912;10610;INFORMAL;1;26;BCP;F
201912;10611;INFORMAL;2;54;IBK;M
201912;10612;INFORMAL;1;67;FINANC_UNO;M
201912;10613;INFORMAL;1;50;IBK;M
201912;10614;DEPENDIENTE;3;28;IBK;F
201912;10615;NO LABORA;1;23;IBK;F
201912;10616;INFORMAL;4;39;CREDISCOTIA;M
201912;10617;INFORMAL;3;47;SCOTIA;F
201912;10618;DEPENDIENTE;1;55;IBK;F
201912;10619;RENTISTA 1 CATEGORIA;1;32;BCP;F
201912;10620;DEPENDIENTE;1;24;IBK;M
201912;10621;INFORMAL;2;26;FALABELLA;F
201912;10622;INFORMAL;2;42;FALABELLA;F
201912;10623;PROFESIONAL INDEPENDIENTE;4;37;BBVA;F
201912;10624;INFORMAL;2;60;FALABELLA;M
201912;10625;DEPENDIENTE;2;27;BBVA;M
201912;10626;INFORMAL;2;31;CREDISCOTIA;M
201912;10627;DEPENDIENTE;1;24;BCP;F
201912;10628;INFORMAL;1;24;IBK;F
201912;10629;INFORMAL;1;25;IBK;M
201912;10630;INFORMAL;3;66;BBVA;M
201912;10631;INFORMAL;1;25;BCP;M
201912;10632;INFORMAL;1;63;BCP;F
201912;10633;INFORMAL;1;24;IBK;F
201912;10634;DEPENDIENTE;1;26;FINANC_UNO;M
201912;10635;DEPENDIENTE;1;35;SCOTIA;F
201912;10636;DEPENDIENTE;1;60;IBK;F
201912;10637;PROFESIONAL INDEPENDIENTE;2;42;FINANCIERO;F
201912;10638;INFORMAL;1;28;IBK;F
201912;10639;PROFESIONAL INDEPENDIENTE;1;27;FALABELLA;F
201912;10640;INFORMAL;2;48;FINANC_UNO;F
201912;10641;PROFESIONAL INDEPENDIENTE;4;62;FINANC_UNO;M
201912;10642;INFORMAL;2;33;FINANC_UNO;M
201912;10643;INFORMAL;1;24;IBK;M
201912;10644;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;51;SCOTIA;M
201912;10645;INFORMAL;3;51;FINANC_UNO;F
201912;10646;PROFESIONAL INDEPENDIENTE;1;25;BCP;M
201912;10647;INFORMAL;4;59;FINANC_UNO;F
201912;10648;INFORMAL;1;52;CREDISCOTIA;F
201912;10649;INFORMAL;3;60;IBK;M
201912;10650;DEPENDIENTE;2;30;CREDISCOTIA;F
201912;10651;INFORMAL;2;43;FINANC_UNO;F
201912;10652;DEPENDIENTE;3;46;FALABELLA;F
201912;10653;INFORMAL;1;48;IBK;F
201912;10654;DEPENDIENTE;1;56;SCOTIA;M
201912;10655;INFORMAL;4;52;FALABELLA;F
201912;10656;NO LABORA;3;24;FALABELLA;M
201912;10657;INFORMAL;3;26;RIPLEY;F
201912;10658;PROFESIONAL INDEPENDIENTE;4;22;BCP;F
201912;10659;PROFESIONAL INDEPENDIENTE;1;48;SCOTIA;M
201912;10660;INFORMAL;2;43;FALABELLA;F
201912;10661;INFORMAL;2;67;CREDISCOTIA;M
201912;10662;INFORMAL;2;30;CENCOSUD;F
201912;10663;DEPENDIENTE;4;24;FALABELLA;M
201912;10664;DEPENDIENTE;4;54;RIPLEY;M
201912;10665;INFORMAL;2;30;BCP;M
201912;10666;INFORMAL;2;34;FINANC_UNO;M
201912;10667;INFORMAL;4;67;FINANC_UNO;F
201912;10668;PROFESIONAL INDEPENDIENTE;1;44;IBK;F
201912;10669;MICROEMPRESARIO FORMAL - INDEPENDIENTE;2;39;FALABELLA;M
201912;10670;INFORMAL;1;62;IBK;F
201912;10671;INFORMAL;1;37;IBK;F
201912;10672;DEPENDIENTE;3;30;FINANC_UNO;F
201912;10673;DEPENDIENTE;1;25;IBK;F
201912;10674;INFORMAL;4;55;CREDISCOTIA;F
201912;10675;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;34;IBK;F
201912;10676;PROFESIONAL INDEPENDIENTE;1;43;IBK;M
201912;10677;INFORMAL;1;25;BCP;F
201912;10678;DEPENDIENTE;1;23;BCP;M
201912;10679;DEPENDIENTE;4;39;CENCOSUD;M
201912;10680;INFORMAL;1;57;IBK;F
201912;10681;DEPENDIENTE;1;22;BCP;M
201912;10682;DEPENDIENTE;1;52;IBK;M
201912;10683;DEPENDIENTE;2;40;BCP;M
201912;10684;PROFESIONAL INDEPENDIENTE;2;23;BCP;F
201912;10685;INFORMAL;3;55;IBK;F
201912;10686;INFORMAL;3;29;FALABELLA;F
201912;10687;INFORMAL;1;30;IBK;M
201912;10688;INFORMAL;1;22;IBK;F
201912;10689;INFORMAL;2;35;FALABELLA;M
201912;10690;DEPENDIENTE;5;43;BCP;M
201912;10691;DEPENDIENTE;1;47;IBK;M
201912;10692;DEPENDIENTE;3;28;CENCOSUD;M
201912;10693;DEPENDIENTE;2;48;FALABELLA;M
201912;10694;DEPENDIENTE;1;27;IBK;F
201912;10695;INFORMAL;2;30;BCP;F
201912;10696;DEPENDIENTE;2;28;IBK;F
201912;10697;PROFESIONAL INDEPENDIENTE;1;26;BBVA;M
201912;10698;NO LABORA;2;38;FINANC_UNO;F
201912;10699;DEPENDIENTE;1;42;IBK;M
201912;10700;PROFESIONAL INDEPENDIENTE;1;33;BCP;M
201912;10701;PROFESIONAL INDEPENDIENTE;1;28;FINANC_UNO;M
201912;10702;DEPENDIENTE;1;58;FINANC_UNO;M
201912;10703;PROFESIONAL INDEPENDIENTE;5;27;BCP;F
201912;10704;INFORMAL;1;57;IBK;M
201912;10705;INFORMAL;1;23;IBK;F
201912;10706;DEPENDIENTE;1;31;FINANC_UNO;F
201912;10707;INFORMAL;1;27;FINANC_UNO;F
201912;10708;DEPENDIENTE;2;53;FINANC_UNO;M
201912;10709;INFORMAL;3;57;FALABELLA;F
201912;10710;PROFESIONAL INDEPENDIENTE;2;27;BCP;F
201912;10711;INFORMAL;1;40;IBK;M
201912;10712;INFORMAL;3;49;FINANC_UNO;F
201912;10713;DEPENDIENTE;2;40;IBK;M
201912;10714;DEPENDIENTE;1;35;IBK;M
201912;10715;INFORMAL;1;67;BCP;M
201912;10716;INFORMAL;4;28;SCOTIA;M
201912;10717;PROFESIONAL INDEPENDIENTE;1;38;CREDISCOTIA;F
201912;10718;DEPENDIENTE;4;38;BCP;M
201912;10719;INFORMAL;4;33;CENCOSUD;M
201912;10720;PROFESIONAL INDEPENDIENTE;2;43;RIPLEY;F
201912;10721;PROFESIONAL INDEPENDIENTE;1;63;IBK;F
201912;10722;INFORMAL;1;29;IBK;F
201912;10723;PROFESIONAL INDEPENDIENTE;1;25;FINANC_UNO;M
201912;10724;DEPENDIENTE;4;58;RIPLEY;M
201912;10725;INFORMAL;2;46;FINANC_UNO;F
201912;10726;INFORMAL;2;31;CREDISCOTIA;F
201912;10727;DEPENDIENTE;1;23;BCP;M
201912;10728;DEPENDIENTE;2;38;RIPLEY;F
201912;10729;INFORMAL;1;22;IBK;M
201912;10730;DEPENDIENTE;1;28;BCP;M
201912;10731;INFORMAL;2;30;BCP;F
201912;10732;DEPENDIENTE;1;33;IBK;F
201912;10733;INFORMAL;3;62;SCOTIA;F
201912;10734;INFORMAL;3;36;IBK;M
201912;10735;DEPENDIENTE;4;63;IBK;F
201912;10736;INFORMAL;1;36;IBK;F
201912;10737;DEPENDIENTE;4;28;FINANC_UNO;F
201912;10738;PROFESIONAL INDEPENDIENTE;2;26;BBVA;F
201912;10739;DEPENDIENTE;2;23;BCP;M
201912;10740;DEPENDIENTE;3;62;IBK;F
201912;10741;PROFESIONAL INDEPENDIENTE;2;66;FINANCIERO;F
201912;10742;INFORMAL;3;56;IBK;F
201912;10743;INFORMAL;1;36;IBK;M
201912;10744;INFORMAL;1;59;IBK;F
201912;10745;DEPENDIENTE;1;22;IBK;M
201912;10746;INFORMAL;1;30;CENCOSUD;M
201912;10747;INFORMAL;1;58;FINANC_UNO;F
201912;10748;DEPENDIENTE;3;45;BCP;M
201912;10749;INFORMAL;2;28;BCP;F
201912;10750;INFORMAL;1;24;BCP;F
201912;10751;INFORMAL;3;43;FALABELLA;M
201912;10752;PROFESIONAL INDEPENDIENTE;1;38;IBK;F
201912;10753;INFORMAL;3;49;IBK;M
201912;10754;INFORMAL;3;38;BCP;M
201912;10755;DEPENDIENTE;5;53;RIPLEY;F
201912;10756;INFORMAL;1;24;CENCOSUD;M
201912;10757;INFORMAL;1;40;IBK;M
201912;10758;DEPENDIENTE;1;25;BCP;F
201912;10759;INFORMAL;1;31;IBK;M
201912;10760;INFORMAL;1;25;IBK;M
201912;10761;DEPENDIENTE;1;37;IBK;F
201912;10762;PROFESIONAL INDEPENDIENTE;2;36;IBK;M
201912;10763;INFORMAL;2;56;IBK;M
201912;10764;INFORMAL;1;36;BCP;F
201912;10765;INFORMAL;2;26;BCP;M
201912;10766;INFORMAL;1;58;IBK;M
201912;10767;INFORMAL;1;46;IBK;F
201912;10768;PROFESIONAL INDEPENDIENTE;2;40;FALABELLA;M
201912;10769;DEPENDIENTE;1;32;FALABELLA;F
201912;10770;INFORMAL;3;51;IBK;F
201912;10771;INFORMAL;1;37;IBK;F
201912;10772;INFORMAL;2;58;FINANC_UNO;M
201912;10773;PROFESIONAL INDEPENDIENTE;1;70;IBK;M
201912;10774;INFORMAL;4;49;SCOTIA;F
201912;10775;INFORMAL;2;42;FALABELLA;M
201912;10776;INFORMAL;1;40;IBK;M
201912;10777;DEPENDIENTE;1;42;IBK;M
201912;10778;MICROEMPRESARIO FORMAL - INDEPENDIENTE;3;36;FALABELLA;M
201912;10779;DEPENDIENTE;1;56;IBK;F
201912;10780;INFORMAL;1;46;IBK;F
201912;10781;INFORMAL;1;47;IBK;F
201912;10782;DEPENDIENTE;3;38;FALABELLA;M
201912;10783;INFORMAL;4;64;FINANC_UNO;F
201912;10784;PROFESIONAL INDEPENDIENTE;2;22;FALABELLA;F
201912;10785;INFORMAL;1;46;CENCOSUD;F
201912;10786;DEPENDIENTE;1;26;IBK;F
201912;10787;INFORMAL;1;68;FINANC_UNO;M
201912;10788;INFORMAL;1;39;IBK;M
201912;10789;DEPENDIENTE;2;43;BCP;F
201912;10790;DEPENDIENTE;1;68;IBK;M
201912;10791;DEPENDIENTE;1;29;IBK;F
201912;10792;INFORMAL;1;31;FALABELLA;F
201912;10793;DEPENDIENTE;1;25;BCP;M
201912;10794;INFORMAL;1;41;IBK;M
201912;10795;INFORMAL;1;24;BCP;M
201912;10796;INFORMAL;1;44;IBK;M
201912;10797;PROFESIONAL INDEPENDIENTE;1;53;FALABELLA;F
201912;10798;DEPENDIENTE;4;51;FALABELLA;F
201912;10799;INFORMAL;2;36;BBVA;F
201912;10800;INFORMAL;4;25;FINANC_UNO;F
201912;10801;INFORMAL;1;45;IBK;M
201912;10802;PROFESIONAL INDEPENDIENTE;2;26;BCP;M
201912;10803;INFORMAL;1;29;IBK;F
201912;10804;INFORMAL;1;23;CENCOSUD;M
201912;10805;PROFESIONAL INDEPENDIENTE;1;25;IBK;F
201912;10806;INFORMAL;1;28;IBK;F
201912;10807;INFORMAL;1;59;IBK;F
201912;10808;INFORMAL;1;25;IBK;M
201912;10809;PROFESIONAL INDEPENDIENTE;1;24;IBK;M
201912;10810;INFORMAL;1;28;IBK;M
201912;10811;PROFESIONAL INDEPENDIENTE;4;53;SCOTIA;F
201912;10812;PROFESIONAL INDEPENDIENTE;1;37;IBK;F
201912;10813;DEPENDIENTE;2;33;FALABELLA;F
201912;10814;INFORMAL;2;59;SCOTIA;M
201912;10815;INFORMAL;1;27;FALABELLA;M
201912;10816;PROFESIONAL INDEPENDIENTE;4;71;IBK;F
201912;10817;INFORMAL;1;27;FINANC_UNO;F
201912;10818;DEPENDIENTE;1;46;IBK;M
201912;10819;INFORMAL;3;53;BCP;M
201912;10820;INFORMAL;2;29;BCP;M
201912;10821;DEPENDIENTE;4;34;SCOTIA;F
201912;10822;DEPENDIENTE;3;25;CENCOSUD;F
201912;10823;DEPENDIENTE;3;39;RIPLEY;F
201912;10824;PROFESIONAL INDEPENDIENTE;2;37;FINANC_UNO;F
201912;10825;INFORMAL;1;37;FALABELLA;M
201912;10826;NO LABORA;3;31;FINANC_UNO;F
201912;10827;PROFESIONAL INDEPENDIENTE;2;21;IBK;F
201912;10828;DEPENDIENTE;1;43;IBK;M
201912;10829;INFORMAL;1;43;IBK;F
201912;10830;MICROEMPRESARIO FORMAL - INDEPENDIENTE;1;29;FINANC_UNO;M
201912;10831;DEPENDIENTE;1;24;IBK;M
201912;10832;PROFESIONAL INDEPENDIENTE;3;36;FINANC_UNO;F
201912;10833;DEPENDIENTE;1;27;IBK;M
201912;10834;NO LABORA;1;27;IBK;F
201912;10835;INFORMAL;2;37;SCOTIA;M
201912;10836;INFORMAL;2;44;RIPLEY;F
201912;10837;INFORMAL;3;31;RIPLEY;F
201912;10838;INFORMAL;2;23;FINANC_UNO;F
201912;10839;PROFESIONAL INDEPENDIENTE;1;24;IBK;F
201912;10840;PROFESIONAL INDEPENDIENTE;2;32;FALABELLA;M
201912;10841;INFORMAL;3;32;BCP;F
201912;10842;INFORMAL;1;27;IBK;M
201912;10843;PROFESIONAL INDEPENDIENTE;2;22;FALABELLA;M
201912;10844;INFORMAL;1;41;BCP;M
201912;10845;DEPENDIENTE;3;32;CENCOSUD;M
201912;10846;DEPENDIENTE;2;32;FALABELLA;M
201912;10847;DEPENDIENTE;3;51;SCOTIA;M
201912;10848;DEPENDIENTE;2;24;FALABELLA;M
201912;10849;INFORMAL;3;29;IBK;M
201912;10850;INFORMAL;1;45;SCOTIA;F
201912;10851;INFORMAL;1;44;IBK;M
201912;10852;PROFESIONAL INDEPENDIENTE;1;22;SCOTIA;M
201912;10853;MICROEMPRESARIO FORMAL - INDEPENDIENTE;4;56;FALABELLA;M
201912;10854;DEPENDIENTE;1;39;IBK;M
201912;10855;INFORMAL;1;39;IBK;M
201912;10856;INFORMAL;2;67;FINANC_UNO;M
201912;10857;DEPENDIENTE;1;33;BBVA;F
201912;10858;INFORMAL;1;27;IBK;F
201912;10859;PROFESIONAL INDEPENDIENTE;3;35;BBVA;M
201912;10860;DEPENDIENTE;2;43;SCOTIA;M
201912;10861;DEPENDIENTE;2;33;FALABELLA;M
201912;10862;INFORMAL;1;61;IBK;F
201912;10863;DEPENDIENTE;3;61;IBK;F
201912;10864;DEPENDIENTE;1;35;IBK;M
201912;10865;NO LABORA;2;42;BCP;M
201912;10866;INFORMAL;1;55;FINANC_UNO;M
201912;10867;DEPENDIENTE;1;31;IBK;M
201912;10868;INFORMAL;1;25;IBK;F
201912;10869;INFORMAL;1;38;IBK;M
201912;10870;DEPENDIENTE;3;30;BCP;F
201912;10871;DEPENDIENTE;3;43;FALABELLA;F
201912;10872;DEPENDIENTE;2;26;BCP;F
201912;10873;DEPENDIENTE;1;31;FINANC_UNO;F
201912;10874;DEPENDIENTE;1;32;FALABELLA;M
201912;10875;INFORMAL;2;41;IBK;F
201912;10876;DEPENDIENTE;1;38;IBK;M
201912;10877;INFORMAL;1;41;RIPLEY;F
201912;10878;DEPENDIENTE;1;44;IBK;F
201912;10879;INFORMAL;2;72;IBK;M
201912;10880;DEPENDIENTE;1;27;BCP;M
201912;10881;DEPENDIENTE;2;39;IBK;M
201912;10882;DEPENDIENTE;3;65;IBK;M
201912;10883;PROFESIONAL INDEPENDIENTE;3;41;BCP;M
201912;10884;DEPENDIENTE;1;39;IBK;M
201912;10885;PROFESIONAL INDEPENDIENTE;4;38;CENCOSUD;F
201912;10886;PROFESIONAL INDEPENDIENTE;4;39;FALABELLA;F
201912;10887;PROFESIONAL INDEPENDIENTE;2;47;CREDISCOTIA;F
201912;10888;INFORMAL;1;48;IBK;F
201912;10889;INFORMAL;3;47;FINANC_UNO;F
201912;10890;INFORMAL;1;55;IBK;M
201912;10891;INFORMAL;2;29;IBK;F
201912;10892;DEPENDIENTE;2;37;RIPLEY;F
201912;10893;INFORMAL;2;26;CENCOSUD;F
201912;10894;PROFESIONAL INDEPENDIENTE;3;27;FALABELLA;M
201912;10895;DEPENDIENTE;3;35;FALABELLA;M
201912;10896;MICROEMPRESARIO FORMAL - INDEPENDIENTE;4;47;BCP;F
201912;10897;INFORMAL;3;25;FINANC_UNO;M
201912;10898;INFORMAL;1;23;IBK;F
201912;10899;DEPENDIENTE;1;35;BCP;M
201912;10900;INFORMAL;4;35;FALABELLA;F
201912;10901;INFORMAL;4;53;RIPLEY;F
201912;10902;DEPENDIENTE;4;44;BCP;M
201912;10903;INFORMAL;3;59;CREDISCOTIA;F
201912;10904;PROFESIONAL INDEPENDIENTE;1;43;FINANC_UNO;M
201912;10905;INFORMAL;2;33;CREDISCOTIA;F
201912;10906;INFORMAL;3;48;FALABELLA;F
201912;10907;INFORMAL;3;36;FALABELLA;F
201912;10908;PROFESIONAL INDEPENDIENTE;2;39;BCP;M
201912;10909;INFORMAL;1;29;FALABELLA;M
201912;10910;INFORMAL;4;65;FALABELLA;F
201912;10911;PROFESIONAL INDEPENDIENTE;1;38;IBK;F
201912;10912;INFORMAL;2;35;FALABELLA;M
201912;10913;INFORMAL;1;25;IBK;F
201912;10914;DEPENDIENTE;4;45;RIPLEY;F
201912;10915;INFORMAL;2;57;FALABELLA;M
201912;10916;PROFESIONAL INDEPENDIENTE;2;49;BBVA;M
201912;10917;DEPENDIENTE;2;61;IBK;F
201912;10918;DEPENDIENTE;1;37;IBK;F
201912;10919;INFORMAL;1;45;IBK;F
201912;10920;DEPENDIENTE;1;41;IBK;M
201912;10921;INFORMAL;1;25;IBK;M
201912;10922;DEPENDIENTE;2;24;BCP;M
201912;10923;INFORMAL;1;25;AZTECA;F
201912;10924;DEPENDIENTE;2;35;RIPLEY;F
201912;10925;INFORMAL;1;45;FALABELLA;F
201912;10926;INFORMAL;1;32;IBK;M
201912;10927;INFORMAL;2;27;FALABELLA;M
201912;10928;DEPENDIENTE;1;23;IBK;F
201912;10929;INFORMAL;2;50;FALABELLA;F
201912;10930;DEPENDIENTE;1;43;IBK;M
201912;10931;DEPENDIENTE;1;38;IBK;F
201912;10932;INFORMAL;2;48;IBK;F
201912;10933;DEPENDIENTE;1;44;IBK;F
201912;10934;DEPENDIENTE;2;26;BBVA;M
201912;10935;INFORMAL;1;29;BIF;F
201912;10936;INFORMAL;3;27;FALABELLA;F
201912;10937;PROFESIONAL INDEPENDIENTE;1;29;BCP;M
201912;10938;DEPENDIENTE;2;50;IBK;M
201912;10939;INFORMAL;3;47;SCOTIA;M
201912;10940;DEPENDIENTE;1;46;FALABELLA;F
201912;10941;INFORMAL;1;26;IBK;M
201912;10942;PROFESIONAL INDEPENDIENTE;2;31;FALABELLA;F
201912;10943;INFORMAL;1;22;IBK;F
201912;10944;PROFESIONAL INDEPENDIENTE;3;63;BIF;M
201912;10945;INFORMAL;1;57;IBK;F
201912;10946;INFORMAL;1;38;IBK;M
201912;10947;DEPENDIENTE;1;31;IBK;F
201912;10948;DEPENDIENTE;3;28;FINANCIERO;M
201912;10949;DEPENDIENTE;1;31;CENCOSUD;F
201912;10950;DEPENDIENTE;3;46;RIPLEY;M
201912;10951;PROFESIONAL INDEPENDIENTE;1;25;FALABELLA;F
201912;10952;DEPENDIENTE;3;42;FINANC_UNO;F
201912;10953;DEPENDIENTE;1;36;IBK;F
201912;10954;INFORMAL;1;51;IBK;F
201912;10955;PROFESIONAL INDEPENDIENTE;1;62;IBK;F
201912;10956;PROFESIONAL INDEPENDIENTE;1;33;IBK;F
201912;10957;INFORMAL;1;39;IBK;F
201912;10958;PROFESIONAL INDEPENDIENTE;2;28;BCP;M
201912;10959;DEPENDIENTE;1;44;SCOTIA;M
201912;10960;INFORMAL;4;46;RIPLEY;F
201912;10961;INFORMAL;1;23;IBK;F
201912;10962;INFORMAL;1;23;IBK;M
201912;10963;INFORMAL;4;39;FALABELLA;M
201912;10964;PROFESIONAL INDEPENDIENTE;1;40;IBK;F
201912;10965;DEPENDIENTE;1;45;IBK;M
201912;10966;DEPENDIENTE;2;37;IBK;M
201912;10967;INFORMAL;1;28;IBK;M
201912;10968;DEPENDIENTE;1;26;BCP;M
201912;10969;PROFESIONAL INDEPENDIENTE;2;24;IBK;F
201912;10970;PROFESIONAL INDEPENDIENTE;1;51;IBK;F
201912;10971;PROFESIONAL INDEPENDIENTE;1;47;IBK;F
201912;10972;DEPENDIENTE;1;29;IBK;F
201912;10973;DEPENDIENTE;3;44;CENCOSUD;F
201912;10974;DEPENDIENTE;3;26;BCP;M
201912;10975;INFORMAL;2;36;FALABELLA;F
201912;10976;INFORMAL;3;32;CREDISCOTIA;F
201912;10977;DEPENDIENTE;2;68;IBK;F
201912;10978;DEPENDIENTE;3;56;SCOTIA;F
201912;10979;INFORMAL;1;39;IBK;F
201912;10980;PROFESIONAL INDEPENDIENTE;4;31;FINANC_UNO;F
201912;10981;INFORMAL;2;37;FINANC_UNO;F
201912;10982;PROFESIONAL INDEPENDIENTE;1;25;IBK;F
201912;10983;INFORMAL;1;24;IBK;F
201912;10984;PROFESIONAL INDEPENDIENTE;1;31;BBVA;F
201912;10985;PROFESIONAL INDEPENDIENTE;1;68;IBK;F
201912;10986;INFORMAL;1;44;IBK;F
201912;10987;ACCIONISTA EMPRESA;3;56;BCP;M
201912;10988;DEPENDIENTE;1;23;IBK;M
201912;10989;DEPENDIENTE;2;31;FALABELLA;F
201912;10990;INFORMAL;1;24;IBK;M
201912;10991;INFORMAL;1;30;FALABELLA;F
201912;10992;DEPENDIENTE;2;32;FALABELLA;M
201912;10993;INFORMAL;1;50;IBK;M
201912;10994;INFORMAL;1;33;IBK;M
201912;10995;INFORMAL;1;46;FINANC_UNO;F
201912;10996;NO LABORA;1;28;IBK;F
201912;10997;DEPENDIENTE;2;40;IBK;F
201912;10998;DEPENDIENTE;2;25;FINANC_UNO;F
201912;10999;DEPENDIENTE;2;22;IBK;F
201912;11000;PROFESIONAL INDEPENDIENTE;1;28;FALABELLA;M
201912;11001;DEPENDIENTE;4;36;BBVA;M
201912;11002;PROFESIONAL INDEPENDIENTE;3;24;FALABELLA;M
201912;11003;DEPENDIENTE;1;24;IBK;F
201912;11004;INFORMAL;4;49;FINANC_UNO;F
201912;11005;INFORMAL;1;38;IBK;F
201912;11006;INFORMAL;1;43;FINANC_UNO;M
201912;11007;PROFESIONAL INDEPENDIENTE;3;25;FINANC_UNO;M
201912;11008;INFORMAL;3;35;FINANC_UNO;F
201912;11009;PROFESIONAL INDEPENDIENTE;1;63;IBK;F
201912;11010;INFORMAL;1;59;IBK;F
201912;11011;INFORMAL;1;54;IBK;M
201912;11012;INFORMAL;1;32;BCP;F
201912;11013;PROFESIONAL INDEPENDIENTE;2;39;FALABELLA;F
201912;11014;INFORMAL;1;42;IBK;F
201912;11015;INFORMAL;1;36;FINANC_UNO;M
201912;11016;INFORMAL;1;60;CENCOSUD;F
201912;11017;PROFESIONAL INDEPENDIENTE;2;32;FALABELLA;M
201912;11018;INFORMAL;1;27;BBVA;M
201912;11019;INFORMAL;1;24;BCP;F
201912;11020;NO LABORA;1;27;IBK;M
201912;11021;DEPENDIENTE;1;43;FALABELLA;F
201912;11022;INFORMAL;2;30;AZTECA;M
201912;11023;INFORMAL;3;48;BCP;F
201912;11024;DEPENDIENTE;4;46;FINANC_UNO;F
201912;11025;DEPENDIENTE;3;23;SCOTIA;M
201912;11026;DEPENDIENTE;1;25;IBK;M
201912;11027;INFORMAL;2;60;RIPLEY;F
201912;11028;INFORMAL;2;31;FINANC_UNO;F
201912;11029;DEPENDIENTE;1;29;FALABELLA;M
201912;11030;PROFESIONAL INDEPENDIENTE;1;26;BCP;M
201912;11031;PROFESIONAL INDEPENDIENTE;1;28;FINANC_UNO;M
201912;11032;DEPENDIENTE;1;29;IBK;M
201912;11033;DEPENDIENTE;1;22;BCP;F
